language_code,infinitive,mood,tense,pronoun,conjugated_form,batch,review_status,source_note
FR,déranger,Impératif,Impératif,"il (elle, on)",-,12,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,déranger,Impératif,Impératif,nous,dérangeons,12,reviewed,
FR,déranger,Impératif,Impératif,vous,dérangez,12,reviewed,
FR,déranger,Impératif,Impératif,ils (elles),-,12,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,déranger,Subjonctif,Subjonctif présent,je,dérange,12,reviewed,
FR,déranger,Subjonctif,Subjonctif présent,tu,déranges,12,reviewed,
FR,déranger,Subjonctif,Subjonctif présent,"il (elle, on)",dérange,12,reviewed,
FR,déranger,Subjonctif,Subjonctif présent,nous,dérangions,12,reviewed,
FR,déranger,Subjonctif,Subjonctif présent,vous,dérangiez,12,reviewed,
FR,déranger,Subjonctif,Subjonctif présent,ils (elles),dérangent,12,reviewed,
FR,déranger,Indicatif,Passé Simple,je,dérangeai,12,reviewed,
FR,déranger,Indicatif,Passé Simple,tu,dérangeas,12,reviewed,
FR,déranger,Indicatif,Passé Simple,"il (elle, on)",dérangea,12,reviewed,
FR,déranger,Indicatif,Passé Simple,nous,dérangeâmes,12,reviewed,
FR,déranger,Indicatif,Passé Simple,vous,dérangeâtes,12,reviewed,
FR,déranger,Indicatif,Passé Simple,ils (elles),dérangèrent,12,reviewed,
FR,déranger,Subjonctif,Subjonctif imparfait,je,dérangeasse,12,reviewed,
FR,déranger,Subjonctif,Subjonctif imparfait,tu,dérangeasses,12,reviewed,
FR,déranger,Subjonctif,Subjonctif imparfait,"il (elle, on)",dérangeât,12,reviewed,
FR,déranger,Subjonctif,Subjonctif imparfait,nous,dérangeassions,12,reviewed,
FR,déranger,Subjonctif,Subjonctif imparfait,vous,dérangeassiez,12,reviewed,
FR,déranger,Subjonctif,Subjonctif imparfait,ils (elles),dérangeassent,12,reviewed,
FR,déclarer,Indicatif,Présent,je,déclare,12,reviewed,
FR,déclarer,Indicatif,Présent,tu,déclares,12,reviewed,
FR,déclarer,Indicatif,Présent,"il (elle, on)",déclare,12,reviewed,
FR,déclarer,Indicatif,Présent,nous,déclarons,12,reviewed,
FR,déclarer,Indicatif,Présent,vous,déclarez,12,reviewed,
FR,déclarer,Indicatif,Présent,ils (elles),déclarent,12,reviewed,
FR,déclarer,Indicatif,Futur,je,déclarerai,12,reviewed,
FR,déclarer,Indicatif,Futur,tu,déclareras,12,reviewed,
FR,déclarer,Indicatif,Futur,"il (elle, on)",déclarera,12,reviewed,
FR,déclarer,Indicatif,Futur,nous,déclarerons,12,reviewed,
FR,déclarer,Indicatif,Futur,vous,déclarerez,12,reviewed,
FR,déclarer,Indicatif,Futur,ils (elles),déclareront,12,reviewed,
FR,déclarer,Indicatif,Passé composé,je,ai déclaré,12,reviewed,
FR,déclarer,Indicatif,Passé composé,tu,as déclaré,12,reviewed,
FR,déclarer,Indicatif,Passé composé,"il (elle, on)",a déclaré,12,reviewed,
FR,déclarer,Indicatif,Passé composé,nous,avons déclaré,12,reviewed,
FR,déclarer,Indicatif,Passé composé,vous,avez déclaré,12,reviewed,
FR,déclarer,Indicatif,Passé composé,ils (elles),ont déclaré,12,reviewed,
FR,déclarer,Indicatif,Imparfait,je,déclarais,12,reviewed,
FR,déclarer,Indicatif,Imparfait,tu,déclarais,12,reviewed,
FR,déclarer,Indicatif,Imparfait,"il (elle, on)",déclarait,12,reviewed,
FR,déclarer,Indicatif,Imparfait,nous,déclarions,12,reviewed,
FR,déclarer,Indicatif,Imparfait,vous,déclariez,12,reviewed,
FR,déclarer,Indicatif,Imparfait,ils (elles),déclaraient,12,reviewed,
FR,déclarer,Conditionnel,Conditionnel présent,je,déclarerais,12,reviewed,
FR,déclarer,Conditionnel,Conditionnel présent,tu,déclarerais,12,reviewed,
FR,déclarer,Conditionnel,Conditionnel présent,"il (elle, on)",déclarerait,12,reviewed,
FR,déclarer,Conditionnel,Conditionnel présent,nous,déclarerions,12,reviewed,
FR,déclarer,Conditionnel,Conditionnel présent,vous,déclareriez,12,reviewed,
FR,déclarer,Conditionnel,Conditionnel présent,ils (elles),déclareraient,12,reviewed,
FR,déclarer,Impératif,Impératif,je,-,12,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,déclarer,Impératif,Impératif,tu,déclare,12,reviewed,
FR,déclarer,Impératif,Impératif,"il (elle, on)",-,12,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,déclarer,Impératif,Impératif,nous,déclarons,12,reviewed,
FR,déclarer,Impératif,Impératif,vous,déclarez,12,reviewed,
FR,déclarer,Impératif,Impératif,ils (elles),-,12,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,déclarer,Subjonctif,Subjonctif présent,je,déclare,12,reviewed,
FR,déclarer,Subjonctif,Subjonctif présent,tu,déclares,12,reviewed,
FR,déclarer,Subjonctif,Subjonctif présent,"il (elle, on)",déclare,12,reviewed,
FR,déclarer,Subjonctif,Subjonctif présent,nous,déclarions,12,reviewed,
FR,déclarer,Subjonctif,Subjonctif présent,vous,déclariez,12,reviewed,
FR,déclarer,Subjonctif,Subjonctif présent,ils (elles),déclarent,12,reviewed,
FR,déclarer,Indicatif,Passé Simple,je,déclarai,12,reviewed,
FR,déclarer,Indicatif,Passé Simple,tu,déclaras,12,reviewed,
FR,déclarer,Indicatif,Passé Simple,"il (elle, on)",déclara,12,reviewed,
FR,déclarer,Indicatif,Passé Simple,nous,déclarâmes,12,reviewed,
FR,déclarer,Indicatif,Passé Simple,vous,déclarâtes,12,reviewed,
FR,déclarer,Indicatif,Passé Simple,ils (elles),déclarèrent,12,reviewed,
FR,déclarer,Subjonctif,Subjonctif imparfait,je,déclarasse,12,reviewed,
FR,déclarer,Subjonctif,Subjonctif imparfait,tu,déclarasses,12,reviewed,
FR,déclarer,Subjonctif,Subjonctif imparfait,"il (elle, on)",déclarât,12,reviewed,
FR,déclarer,Subjonctif,Subjonctif imparfait,nous,déclarassions,12,reviewed,
FR,déclarer,Subjonctif,Subjonctif imparfait,vous,déclarassiez,12,reviewed,
FR,déclarer,Subjonctif,Subjonctif imparfait,ils (elles),déclarassent,12,reviewed,
FR,se repentir,Indicatif,Présent,je,me repens,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Présent,tu,te repens,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Présent,"il (elle, on)",se repent,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Présent,nous,nous repentons,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Présent,vous,vous repentez,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Présent,ils (elles),se repentent,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Futur,je,me repentirai,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Futur,tu,te repentiras,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Futur,"il (elle, on)",se repentira,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Futur,nous,nous repentirons,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Futur,vous,vous repentirez,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Futur,ils (elles),se repentiront,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Passé composé,je,me suis repenti,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Passé composé,tu,t'es repenti,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Passé composé,"il (elle, on)",s'est repenti,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Passé composé,nous,nous sommes repentis,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Passé composé,vous,vous êtes repentis,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Passé composé,ils (elles),se sont repentis,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Imparfait,je,me repentais,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Imparfait,tu,te repentais,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Imparfait,"il (elle, on)",se repentait,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Imparfait,nous,nous repentions,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Imparfait,vous,vous repentiez,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Imparfait,ils (elles),se repentaient,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Conditionnel,Conditionnel présent,je,me repentirais,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Conditionnel,Conditionnel présent,tu,te repentirais,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Conditionnel,Conditionnel présent,"il (elle, on)",se repentirait,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Conditionnel,Conditionnel présent,nous,nous repentirions,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Conditionnel,Conditionnel présent,vous,vous repentiriez,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Conditionnel,Conditionnel présent,ils (elles),se repentiraient,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Impératif,Impératif,je,-,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,se repentir,Impératif,Impératif,tu,repens-toi,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Impératif,Impératif,"il (elle, on)",-,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,se repentir,Impératif,Impératif,nous,repentons-nous,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Impératif,Impératif,vous,repentez-vous,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Impératif,Impératif,ils (elles),-,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,se repentir,Subjonctif,Subjonctif présent,je,me repente,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Subjonctif,Subjonctif présent,tu,te repentes,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Subjonctif,Subjonctif présent,"il (elle, on)",se repente,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Subjonctif,Subjonctif présent,nous,nous repentions,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Subjonctif,Subjonctif présent,vous,vous repentiez,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Subjonctif,Subjonctif présent,ils (elles),se repentent,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Passé Simple,je,me repentis,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Passé Simple,tu,te repentis,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Passé Simple,"il (elle, on)",se repentit,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Passé Simple,nous,nous repentîmes,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Passé Simple,vous,vous repentîtes,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Indicatif,Passé Simple,ils (elles),se repentirent,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Subjonctif,Subjonctif imparfait,je,me repentisse,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Subjonctif,Subjonctif imparfait,tu,te repentisses,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Subjonctif,Subjonctif imparfait,"il (elle, on)",se repentît,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Subjonctif,Subjonctif imparfait,nous,nous repentissions,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Subjonctif,Subjonctif imparfait,vous,vous repentissiez,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,se repentir,Subjonctif,Subjonctif imparfait,ils (elles),se repentissent,12,reviewed,pronominal paradigm manually normalized; imperative clitics and passé composé agreement curated; QA recommended
FR,interrompre,Indicatif,Présent,je,interromps,12,reviewed,
FR,interrompre,Indicatif,Présent,tu,interromps,12,reviewed,
FR,interrompre,Indicatif,Présent,"il (elle, on)",interrompt,12,reviewed,
FR,interrompre,Indicatif,Présent,nous,interrompons,12,reviewed,
FR,interrompre,Indicatif,Présent,vous,interrompez,12,reviewed,
FR,interrompre,Indicatif,Présent,ils (elles),interrompent,12,reviewed,
FR,interrompre,Indicatif,Futur,je,interromprai,12,reviewed,
FR,interrompre,Indicatif,Futur,tu,interrompras,12,reviewed,
FR,interrompre,Indicatif,Futur,"il (elle, on)",interrompra,12,reviewed,
FR,interrompre,Indicatif,Futur,nous,interromprons,12,reviewed,
FR,interrompre,Indicatif,Futur,vous,interromprez,12,reviewed,
FR,interrompre,Indicatif,Futur,ils (elles),interrompront,12,reviewed,
FR,interrompre,Indicatif,Passé composé,je,ai interrompu,12,reviewed,
FR,interrompre,Indicatif,Passé composé,tu,as interrompu,12,reviewed,
FR,interrompre,Indicatif,Passé composé,"il (elle, on)",a interrompu,12,reviewed,
FR,interrompre,Indicatif,Passé composé,nous,avons interrompu,12,reviewed,
FR,interrompre,Indicatif,Passé composé,vous,avez interrompu,12,reviewed,
FR,interrompre,Indicatif,Passé composé,ils (elles),ont interrompu,12,reviewed,
FR,interrompre,Indicatif,Imparfait,je,interrompais,12,reviewed,
FR,interrompre,Indicatif,Imparfait,tu,interrompais,12,reviewed,
FR,interrompre,Indicatif,Imparfait,"il (elle, on)",interrompait,12,reviewed,
FR,interrompre,Indicatif,Imparfait,nous,interrompions,12,reviewed,
FR,interrompre,Indicatif,Imparfait,vous,interrompiez,12,reviewed,
FR,interrompre,Indicatif,Imparfait,ils (elles),interrompaient,12,reviewed,
FR,interrompre,Conditionnel,Conditionnel présent,je,interromprais,12,reviewed,
FR,interrompre,Conditionnel,Conditionnel présent,tu,interromprais,12,reviewed,
FR,interrompre,Conditionnel,Conditionnel présent,"il (elle, on)",interromprait,12,reviewed,
FR,interrompre,Conditionnel,Conditionnel présent,nous,interromprions,12,reviewed,
FR,interrompre,Conditionnel,Conditionnel présent,vous,interrompriez,12,reviewed,
FR,interrompre,Conditionnel,Conditionnel présent,ils (elles),interrompraient,12,reviewed,
FR,interrompre,Impératif,Impératif,je,-,12,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,interrompre,Impératif,Impératif,tu,interromps,12,reviewed,
FR,interrompre,Impératif,Impératif,"il (elle, on)",-,12,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,interrompre,Impératif,Impératif,nous,interrompons,12,reviewed,
FR,interrompre,Impératif,Impératif,vous,interrompez,12,reviewed,
FR,interrompre,Impératif,Impératif,ils (elles),-,12,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,interrompre,Subjonctif,Subjonctif présent,je,interrompe,12,reviewed,
FR,interrompre,Subjonctif,Subjonctif présent,tu,interrompes,12,reviewed,
FR,interrompre,Subjonctif,Subjonctif présent,"il (elle, on)",interrompe,12,reviewed,
FR,interrompre,Subjonctif,Subjonctif présent,nous,interrompions,12,reviewed,
FR,interrompre,Subjonctif,Subjonctif présent,vous,interrompiez,12,reviewed,
FR,interrompre,Subjonctif,Subjonctif présent,ils (elles),interrompent,12,reviewed,
FR,interrompre,Indicatif,Passé Simple,je,interrompis,12,reviewed,
FR,interrompre,Indicatif,Passé Simple,tu,interrompis,12,reviewed,
FR,interrompre,Indicatif,Passé Simple,"il (elle, on)",interrompit,12,reviewed,
FR,interrompre,Indicatif,Passé Simple,nous,interrompîmes,12,reviewed,
FR,interrompre,Indicatif,Passé Simple,vous,interrompîtes,12,reviewed,
FR,interrompre,Indicatif,Passé Simple,ils (elles),interrompirent,12,reviewed,
FR,interrompre,Subjonctif,Subjonctif imparfait,je,interrompisse,12,reviewed,
FR,interrompre,Subjonctif,Subjonctif imparfait,tu,interrompisses,12,reviewed,
FR,interrompre,Subjonctif,Subjonctif imparfait,"il (elle, on)",interrompît,12,reviewed,
FR,interrompre,Subjonctif,Subjonctif imparfait,nous,interrompissions,12,reviewed,
FR,interrompre,Subjonctif,Subjonctif imparfait,vous,interrompissiez,12,reviewed,
FR,interrompre,Subjonctif,Subjonctif imparfait,ils (elles),interrompissent,12,reviewed,
FR,plier,Indicatif,Présent,je,plie,12,reviewed,
FR,plier,Indicatif,Présent,tu,plies,12,reviewed,
FR,plier,Indicatif,Présent,"il (elle, on)",plie,12,reviewed,
FR,plier,Indicatif,Présent,nous,plions,12,reviewed,
FR,plier,Indicatif,Présent,vous,pliez,12,reviewed,
FR,plier,Indicatif,Présent,ils (elles),plient,12,reviewed,
FR,plier,Indicatif,Futur,je,plierai,12,reviewed,
FR,plier,Indicatif,Futur,tu,plieras,12,reviewed,
FR,plier,Indicatif,Futur,"il (elle, on)",pliera,12,reviewed,
FR,plier,Indicatif,Futur,nous,plierons,12,reviewed,
FR,plier,Indicatif,Futur,vous,plierez,12,reviewed,
FR,plier,Indicatif,Futur,ils (elles),plieront,12,reviewed,
FR,plier,Indicatif,Passé composé,je,ai plié,12,reviewed,
FR,plier,Indicatif,Passé composé,tu,as plié,12,reviewed,
FR,plier,Indicatif,Passé composé,"il (elle, on)",a plié,12,reviewed,
FR,plier,Indicatif,Passé composé,nous,avons plié,12,reviewed,
FR,plier,Indicatif,Passé composé,vous,avez plié,12,reviewed,
FR,plier,Indicatif,Passé composé,ils (elles),ont plié,12,reviewed,
FR,plier,Indicatif,Imparfait,je,pliais,12,reviewed,
FR,plier,Indicatif,Imparfait,tu,pliais,12,reviewed,
FR,plier,Indicatif,Imparfait,"il (elle, on)",pliait,12,reviewed,
FR,plier,Indicatif,Imparfait,nous,pliions,12,reviewed,
FR,plier,Indicatif,Imparfait,vous,pliiez,12,reviewed,
FR,plier,Indicatif,Imparfait,ils (elles),pliaient,12,reviewed,
FR,plier,Conditionnel,Conditionnel présent,je,plierais,12,reviewed,
FR,plier,Conditionnel,Conditionnel présent,tu,plierais,12,reviewed,
FR,plier,Conditionnel,Conditionnel présent,"il (elle, on)",plierait,12,reviewed,
FR,plier,Conditionnel,Conditionnel présent,nous,plierions,12,reviewed,
FR,plier,Conditionnel,Conditionnel présent,vous,plieriez,12,reviewed,
FR,plier,Conditionnel,Conditionnel présent,ils (elles),plieraient,12,reviewed,
FR,plier,Impératif,Impératif,je,-,12,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,plier,Impératif,Impératif,tu,plie,12,reviewed,
FR,plier,Impératif,Impératif,"il (elle, on)",-,12,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,plier,Impératif,Impératif,nous,plions,12,reviewed,
FR,plier,Impératif,Impératif,vous,pliez,12,reviewed,
FR,plier,Impératif,Impératif,ils (elles),-,12,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,plier,Subjonctif,Subjonctif présent,je,plie,12,reviewed,
FR,plier,Subjonctif,Subjonctif présent,tu,plies,12,reviewed,
FR,plier,Subjonctif,Subjonctif présent,"il (elle, on)",plie,12,reviewed,
FR,plier,Subjonctif,Subjonctif présent,nous,pliions,12,reviewed,
FR,plier,Subjonctif,Subjonctif présent,vous,pliiez,12,reviewed,
FR,plier,Subjonctif,Subjonctif présent,ils (elles),plient,12,reviewed,
FR,plier,Indicatif,Passé Simple,je,pliai,12,reviewed,
FR,plier,Indicatif,Passé Simple,tu,plias,12,reviewed,
FR,plier,Indicatif,Passé Simple,"il (elle, on)",plia,12,reviewed,
FR,plier,Indicatif,Passé Simple,nous,pliâmes,12,reviewed,
FR,plier,Indicatif,Passé Simple,vous,pliâtes,12,reviewed,
FR,plier,Indicatif,Passé Simple,ils (elles),plièrent,12,reviewed,
FR,plier,Subjonctif,Subjonctif imparfait,je,pliasse,12,reviewed,
FR,plier,Subjonctif,Subjonctif imparfait,tu,pliasses,12,reviewed,
FR,plier,Subjonctif,Subjonctif imparfait,"il (elle, on)",pliât,12,reviewed,
FR,plier,Subjonctif,Subjonctif imparfait,nous,pliassions,12,reviewed,
FR,plier,Subjonctif,Subjonctif imparfait,vous,pliassiez,12,reviewed,
FR,plier,Subjonctif,Subjonctif imparfait,ils (elles),pliassent,12,reviewed,
FR,inquiéter,Indicatif,Présent,je,inquiète,12,reviewed,
FR,inquiéter,Indicatif,Présent,tu,inquiètes,12,reviewed,
FR,inquiéter,Indicatif,Présent,"il (elle, on)",inquiète,12,reviewed,
FR,inquiéter,Indicatif,Présent,nous,inquiétons,12,reviewed,
FR,inquiéter,Indicatif,Présent,vous,inquiétez,12,reviewed,
FR,inquiéter,Indicatif,Présent,ils (elles),inquiètent,12,reviewed,
FR,inquiéter,Indicatif,Futur,je,inquiéterai,12,reviewed,
FR,inquiéter,Indicatif,Futur,tu,inquiéteras,12,reviewed,
FR,inquiéter,Indicatif,Futur,"il (elle, on)",inquiétera,12,reviewed,
FR,inquiéter,Indicatif,Futur,nous,inquiéterons,12,reviewed,
FR,inquiéter,Indicatif,Futur,vous,inquiéterez,12,reviewed,
FR,inquiéter,Indicatif,Futur,ils (elles),inquiéteront,12,reviewed,
FR,inquiéter,Indicatif,Passé composé,je,ai inquiété,12,reviewed,
FR,inquiéter,Indicatif,Passé composé,tu,as inquiété,12,reviewed,
FR,inquiéter,Indicatif,Passé composé,"il (elle, on)",a inquiété,12,reviewed,
FR,inquiéter,Indicatif,Passé composé,nous,avons inquiété,12,reviewed,
FR,inquiéter,Indicatif,Passé composé,vous,avez inquiété,12,reviewed,
FR,inquiéter,Indicatif,Passé composé,ils (elles),ont inquiété,12,reviewed,
FR,inquiéter,Indicatif,Imparfait,je,inquiétais,12,reviewed,
FR,inquiéter,Indicatif,Imparfait,tu,inquiétais,12,reviewed,
FR,inquiéter,Indicatif,Imparfait,"il (elle, on)",inquiétait,12,reviewed,
FR,inquiéter,Indicatif,Imparfait,nous,inquiétions,12,reviewed,
FR,inquiéter,Indicatif,Imparfait,vous,inquiétiez,12,reviewed,
FR,inquiéter,Indicatif,Imparfait,ils (elles),inquiétaient,12,reviewed,
FR,inquiéter,Conditionnel,Conditionnel présent,je,inquiéterais,12,reviewed,
FR,inquiéter,Conditionnel,Conditionnel présent,tu,inquiéterais,12,reviewed,
FR,inquiéter,Conditionnel,Conditionnel présent,"il (elle, on)",inquiéterait,12,reviewed,
FR,inquiéter,Conditionnel,Conditionnel présent,nous,inquiéterions,12,reviewed,
FR,inquiéter,Conditionnel,Conditionnel présent,vous,inquiéteriez,12,reviewed,
FR,inquiéter,Conditionnel,Conditionnel présent,ils (elles),inquiéteraient,12,reviewed,
FR,inquiéter,Impératif,Impératif,je,-,12,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,inquiéter,Impératif,Impératif,tu,inquiète,12,reviewed,
